Data,Código SH6,Valor US$ FOB Mensal
2000-02,30349,78516
2000-02,30379,22943
2000-02,30410,4384
2000-02,30613,274406
2000-02,51199,8928
2000-02,80132,1621457
2000-02,80300,228568
2000-02,80430,3375
2000-02,80450,124558
2000-02,80711,54862
2000-02,80719,2298192
2000-02,130219,292194
2000-02,170410,135639
2000-02,170490,327901
2000-02,200819,29393
2000-02,200980,9061
2000-02,250100,1166466
2000-02,410422,188345
2000-02,410900,13068
2000-02,520931,6999
2000-02,520932,45404
2000-02,560721,105600
2000-02,560819,431
2000-02,610343,227
2000-02,610510,145798
2000-02,610520,8976
2000-02,610610,684493
2000-02,610711,58
2000-02,610822,2
2000-02,610910,1316466
2000-02,610990,3485
2000-02,620342,10
2000-02,620520,23230
2000-02,620530,770
2000-02,620819,2154
2000-02,630532,45187
2000-02,630533,13028
2000-02,960621,20800
2000-02,960622,160
2000-02,960629,8000
2000-03,30239,135530
2000-03,30269,540606
2000-03,30613,1999629
2000-03,51199,4094
2000-03,80132,1929049
2000-03,80300,665287
2000-03,80450,134545
2000-03,80711,15614
2000-03,80719,1131947
2000-03,152110,139110
2000-03,170199,2418000
2000-03,170410,170306
2000-03,170490,396153
2000-03,180690,6078
2000-03,200290,543
2000-03,200980,8922
2000-03,250100,915738
2000-03,392640,93
2000-03,410422,464195
2000-03,460290,1551
2000-03,520932,4746
2000-03,530490,93
2000-03,560819,1629
2000-03,610343,106
2000-03,610510,1565291
2000-03,610520,19817
2000-03,610610,2287647
2000-03,610711,231
2000-03,610822,10
2000-03,610910,439403
2000-03,611030,7060
2000-03,620520,14
2000-03,621210,5
2000-03,630533,32225
2000-03,680293,3300
2000-03,711620,2660
2000-03,740929,10716
2000-03,940360,4732
2000-03,960621,17303
2000-03,960622,2675
2000-03,960629,286
2000-04,30239,300130
2000-04,30269,378922
2000-04,30349,48332
2000-04,30375,46832
2000-04,30379,7200
2000-04,30490,18225
2000-04,30613,995998
2000-04,51199,3800
2000-04,70200,4500
2000-04,70960,18970
2000-04,70990,3920
2000-04,80119,180
2000-04,80132,1457783
2000-04,80300,395803
2000-04,80430,1680
2000-04,80450,57917
2000-04,80719,121359
2000-04,80720,280
2000-04,152110,115907
2000-04,170410,105980
2000-04,170490,217316
2000-04,180690,16738
2000-04,200290,2762
2000-04,200980,180808
2000-04,250100,295141
2000-04,321290,3395
2000-04,410422,76989
2000-04,520931,9109
2000-04,520932,88003
2000-04,560721,115460
2000-04,560819,9318
2000-04,610343,28
2000-04,610510,1317362
2000-04,610520,2344
2000-04,610610,1349334
2000-04,610711,285
2000-04,610910,577598
2000-04,621132,519
2000-04,630533,13528
2000-04,710310,63286
2000-04,903289,6342
2000-04,960621,31979
2000-04,960622,2043
2000-05,30239,285176
2000-05,30269,414179
2000-05,30611,180000
2000-05,30613,1615439
2000-05,50790,9600
2000-05,51199,4608
2000-05,70200,7750
2000-05,70960,51162
2000-05,70990,8612
2000-05,80119,360
2000-05,80132,2332169
2000-05,80300,728210
2000-05,80430,2730
2000-05,80450,33750
2000-05,80610,550
2000-05,80719,24648
2000-05,80720,3168
2000-05,152110,181703
2000-05,170199,19995
2000-05,170410,164618
2000-05,170490,578096
2000-05,180690,26892
2000-05,200290,106
2000-05,200819,18371
2000-05,200980,34665
2000-05,250100,1026119
2000-05,410422,536022
2000-05,520932,13681
2000-05,560721,69776
2000-05,560729,52257
2000-05,560819,2874
2000-05,610343,10
2000-05,610510,917147
2000-05,610520,345
2000-05,610610,255229
2000-05,610711,187
2000-05,610910,2579937
2000-05,611790,144081
2000-05,620530,14059
2000-05,630419,470
2000-05,630533,140339
2000-05,760120,12727
2000-05,760200,47752
2000-05,940490,226
2000-05,960621,3150
2000-06,30239,244144
2000-06,30269,196356
2000-06,30611,360000
2000-06,30613,1494912
2000-06,50300,935
2000-06,51199,6534
2000-06,70200,4900
2000-06,70960,7500
2000-06,70990,1360
2000-06,80119,699
2000-06,80132,1530167
2000-06,80300,489053
2000-06,80430,2310
2000-06,80450,10233
2000-06,80610,10495
2000-06,80711,3900
2000-06,80719,30006
2000-06,80720,2053
2000-06,152110,177521
2000-06,170199,1283400
2000-06,170410,200527
2000-06,170490,427760
2000-06,180690,10495
2000-06,200819,52919
2000-06,200980,8677
2000-06,250100,609901
2000-06,410422,251704
2000-06,520919,4863
2000-06,520932,34830
2000-06,560721,13348
2000-06,560819,440
2000-06,610510,952208
2000-06,610520,26705
2000-06,610610,76734
2000-06,610910,1775026
2000-06,611790,144677
2000-06,620520,10928
2000-06,630532,36506
2000-06,630533,102537
2000-06,760120,23850
2000-06,960621,25384
2000-06,960622,3775
2000-06,960629,4749
2000-07,30239,87714
2000-07,30269,139869
2000-07,30349,246755
2000-07,30490,2880
2000-07,30611,315800
2000-07,30613,512653
2000-07,70200,49755
2000-07,70930,2632
2000-07,70960,21352
2000-07,70990,22958
2000-07,80119,1761
2000-07,80132,1896015
2000-07,80300,698133
2000-07,80430,1680
2000-07,80450,2850
2000-07,80610,2398
2000-07,80711,8700
2000-07,80719,41970
2000-07,80720,16979
2000-07,81090,180
2000-07,152110,205690
2000-07,170199,9534
2000-07,170410,526482
2000-07,170490,685360
2000-07,180690,3580
2000-07,200819,9866
2000-07,200980,34655
2000-07,250100,271037
2000-07,410422,59504
2000-07,520812,98107
2000-07,520932,12123
2000-07,520939,2370
2000-07,551321,27544
2000-07,560721,14929
2000-07,560729,15897
2000-07,560819,2915
2000-07,610343,6
2000-07,610510,781623
2000-07,610520,273
2000-07,610610,38708
2000-07,610910,2552080
2000-07,620342,5991
2000-07,620520,8014
2000-07,630520,13073
2000-07,630533,57383
2000-07,680291,2210
2000-07,710310,99472
2000-07,711620,4690
2000-07,711790,540
2000-07,760120,23930
2000-07,960629,6300
2000-08,30239,283414
2000-08,30269,154086
2000-08,30611,180000
2000-08,30613,1736628
2000-08,51199,6000
2000-08,70200,17016
2000-08,70310,4725
2000-08,70930,23003
2000-08,70960,6269
2000-08,70990,7710
2000-08,71420,9276
2000-08,80119,1837
2000-08,80132,2416210
2000-08,80300,480115
2000-08,80430,8390
2000-08,80450,19939
2000-08,80610,39400
2000-08,80711,31523
2000-08,80719,267436
2000-08,80720,9496
2000-08,152110,168652
2000-08,170199,16670
2000-08,170410,299411
2000-08,170490,812224
2000-08,180690,19345
2000-08,200819,91300
2000-08,200980,9215
2000-08,250100,1026509
2000-08,410422,43600
2000-08,520812,490319
2000-08,520922,6288
2000-08,520931,11405
2000-08,520932,23435
2000-08,560729,41955
2000-08,600210,748
2000-08,610510,1414375
2000-08,610520,2305
2000-08,610610,345591
2000-08,610910,2150048
2000-08,620342,9697
2000-08,620520,30828
2000-08,630533,140340
2000-08,760200,20240
2000-08,940360,12552
2000-08,940380,18278
2000-08,960621,63296
2000-08,960622,3436
2000-08,960629,5605
2000-09,30239,171968
2000-09,30269,169560
2000-09,30349,163308
2000-09,30375,15160
2000-09,30379,8124
2000-09,30490,4125
2000-09,30611,310010
2000-09,30613,862152
2000-09,51199,15583
2000-09,70310,24838
2000-09,70930,6160
2000-09,70960,924
2000-09,70990,33968
2000-09,71420,1225
2000-09,80119,360
2000-09,80132,1438187
2000-09,80300,327152
2000-09,80430,6864
2000-09,80450,44598
2000-09,80610,19190
2000-09,80711,91683
2000-09,80719,2202763
2000-09,80720,9822
2000-09,152110,121706
2000-09,170199,28273
2000-09,170410,180888
2000-09,170490,447254
2000-09,180690,11330
2000-09,200819,61315
2000-09,200980,101089
2000-09,250100,597236
2000-09,410422,243231
2000-09,520812,404610
2000-09,520932,28679
2000-09,551321,35609
2000-09,560729,25370
2000-09,610520,65738
2000-09,610910,3161806
2000-09,610990,183
2000-09,620342,18001
2000-09,620520,126538
2000-09,620530,3153
2000-09,620590,4070
2000-09,630533,20538
2000-09,710310,133933
2000-09,960621,13706
2000-09,960629,6088
2000-10,30239,401470
2000-10,30269,245727
2000-10,30611,160000
2000-10,30613,875079
2000-10,70990,39062
2000-10,71420,3500
2000-10,80119,540
2000-10,80132,1315974
2000-10,80300,302111
2000-10,80430,13440
2000-10,80450,131193
2000-10,80610,30583
2000-10,80711,157229
2000-10,80719,2760488
2000-10,80720,16539
2000-10,152110,72355
2000-10,170199,2462671
2000-10,170410,91564
2000-10,170490,444310
2000-10,180690,88889
2000-10,200980,116583
2000-10,250100,835060
2000-10,321410,15066
2000-10,410422,405461
2000-10,520812,438263
2000-10,520931,21579
2000-10,520932,80594
2000-10,520939,1218
2000-10,610510,212600
2000-10,610520,40075
2000-10,610610,81293
2000-10,610910,2465217
2000-10,620342,1818
2000-10,620520,30969
2000-10,620530,25303
2000-10,620590,5465
2000-10,630533,13228
2000-10,710310,106128
2000-10,960621,9491
2000-10,960622,674
2000-11,30239,491975
2000-11,30269,297957
2000-11,30611,160000
2000-11,30613,1351063
2000-11,51199,5250
2000-11,70990,14952
2000-11,71420,6300
2000-11,80119,240
2000-11,80132,1912065
2000-11,80300,325491
2000-11,80430,24492
2000-11,80450,162590
2000-11,80610,16804
2000-11,80711,196296
2000-11,80719,4217934
2000-11,80720,16443
2000-11,130219,581488
2000-11,152110,368262
2000-11,170410,139602
2000-11,170490,311342
2000-11,200819,63187
2000-11,200980,72366
2000-11,250100,805298
2000-11,251200,1745
2000-11,251612,43653
2000-11,410422,650336
2000-11,482390,1062
2000-11,520812,391536
2000-11,520922,13406
2000-11,520931,7089
2000-11,520932,4176
2000-11,560729,148519
2000-11,600210,440
2000-11,610510,953110
2000-11,610520,15887
2000-11,610610,88686
2000-11,610910,2247962
2000-11,610990,27951
2000-11,640219,12936
2000-11,640319,2633
2000-11,640399,2898
2000-11,640411,12297
2000-11,711620,6914
2000-11,711790,2826
2000-11,960621,11164
2000-11,960622,1710
2000-12,30239,255322
2000-12,30269,750234
2000-12,30349,179616
2000-12,30375,7320
2000-12,30379,15036
2000-12,30490,5300
2000-12,30611,224000
2000-12,30613,1618393
2000-12,51199,11133
2000-12,80132,1183489
2000-12,80300,485368
2000-12,80430,204724
2000-12,80450,109188
2000-12,80711,61389
2000-12,80719,3735975
2000-12,80720,37422
2000-12,152110,186279
2000-12,170199,3122000
2000-12,170410,321714
2000-12,170490,470861
2000-12,200819,60022
2000-12,200980,97144
2000-12,250100,348982
2000-12,410422,204712
2000-12,520812,423798
2000-12,551311,32541
2000-12,560729,18269
2000-12,610510,221468
2000-12,610910,2028678
2000-12,610990,19123
2000-12,620342,4275
2000-12,620520,28105
2000-12,630533,13742
2000-12,940360,9065
2000-12,960621,3361
2000-12,960622,1539
2001-01,30239,238975
2001-01,30269,939434
2001-01,30341,12533
2001-01,30379,18718
2001-01,30611,210016
2001-01,30613,2137391
2001-01,50690,1800
2001-01,70990,5330
2001-01,71420,7910
2001-01,80132,1942861
2001-01,80300,521732
2001-01,80450,99170
2001-01,80530,20400
2001-01,80711,36065
2001-01,80719,980976
2001-01,80720,11088
2001-01,152110,353712
2001-01,170199,3108000
2001-01,170410,56236
2001-01,170490,233407
2001-01,200819,14424
2001-01,200980,34454
2001-01,250100,1532493
2001-01,251612,116348
2001-01,410422,301234
2001-01,520812,667534
2001-01,520922,46120
2001-01,610510,195380
2001-01,610610,104084
2001-01,610910,3629918
2001-01,610990,110724
2001-01,630533,65900
2001-01,710310,31918
2001-02,30239,237603
2001-02,30269,659315
2001-02,30613,1927742
2001-02,51199,15000
2001-02,70990,2800
2001-02,80132,1300595
2001-02,80300,677540
2001-02,80430,2016
2001-02,80450,369504
2001-02,80711,124186
2001-02,80719,5818726
2001-02,80720,17672
2001-02,152110,522379
2001-02,170199,3122000
2001-02,170410,132304
2001-02,170490,350982
2001-02,200819,18144
2001-02,200980,27015
2001-02,250100,2073443
2001-02,410422,393790
2001-02,520812,223346
2001-02,520922,11259
2001-02,520932,68744
2001-02,600210,1240
2001-02,610520,1500
2001-02,610910,3572310
2001-02,610990,93508
2001-02,620342,14584
2001-02,620520,83297
2001-02,620530,29902
2001-02,630533,57466
2001-02,640219,7417
2001-02,640399,6558
2001-02,811211,32750
2001-02,845150,40000
2001-02,960621,27715
2001-02,960629,1451
2001-03,30239,338457
2001-03,30269,868100
2001-03,30349,230844
2001-03,30379,74064
2001-03,30490,1125
2001-03,30613,1095250
2001-03,70990,10554
2001-03,80119,520
2001-03,80132,1733142
2001-03,80300,472131
2001-03,80430,4032
2001-03,80450,230201
2001-03,80711,37017
2001-03,80719,2349678
2001-03,80720,22869
2001-03,152110,445674
2001-03,170410,143286
2001-03,170490,508252
2001-03,200980,117959
2001-03,250100,1172877
2001-03,251612,101831
2001-03,261100,98280
2001-03,261590,22800
2001-03,410422,391631
2001-03,520812,456558
2001-03,520922,170722
2001-03,551612,1529
2001-03,560729,67505
2001-03,610190,9960
2001-03,610510,61440
2001-03,610520,3678
2001-03,610910,3150288
2001-03,620342,18710
2001-03,620520,81318
2001-03,630532,29980
2001-03,630533,198280
2001-03,640219,7425
2001-03,680291,1129
2001-03,710310,141051
2001-03,711620,6883
2001-03,711790,2448
2001-03,870880,64
2001-03,940360,15594
2001-03,960621,22708
2001-03,960629,3154
2001-04,30239,397704
2001-04,30269,601926
2001-04,30613,2340464
2001-04,51199,4983
2001-04,70200,4329
2001-04,70990,7402
2001-04,80119,200
2001-04,80132,1462400
2001-04,80300,531842
2001-04,80430,960
2001-04,80450,166483
2001-04,80530,24000
2001-04,80711,4848
2001-04,80719,524248
2001-04,80720,19929
2001-04,152110,199716
2001-04,170410,114409
2001-04,170490,390311
2001-04,200980,68688
2001-04,250100,3863
2001-04,261100,42268
2001-04,261590,13800
2001-04,261790,6200
2001-04,410422,159199
2001-04,520812,350018
2001-04,560721,38703
2001-04,610510,212342
2001-04,610520,23724
2001-04,610910,1868961
2001-04,610990,46754
2001-04,620342,10608
2001-04,620520,62626
2001-04,630533,17581
2001-04,640219,2805
2001-04,710310,22481
2001-04,960621,1890
2001-04,960629,2944
2001-05,21090,2562
2001-05,30239,349268
2001-05,30269,504246
2001-05,30349,116517
2001-05,30379,1739
2001-05,30611,508480
2001-05,30613,2210178
2001-05,50300,2100
2001-05,50690,4500
2001-05,51000,5832
2001-05,51199,4500
2001-05,70200,29466
2001-05,70930,7844
2001-05,70990,8826
2001-05,80132,1542851
2001-05,80300,448092
2001-05,80430,4020
2001-05,80440,1120
2001-05,80450,2130
2001-05,80530,36000
2001-05,80711,750
2001-05,80719,218575
2001-05,80720,14144
2001-05,152110,356987
2001-05,170199,1175698
2001-05,170410,255831
2001-05,170490,634431
2001-05,200980,54576
2001-05,250100,903696
2001-05,261590,70588
2001-05,392640,858
2001-05,410422,116438
2001-05,520812,242691
2001-05,520922,49673
2001-05,610343,19
2001-05,610349,24612
2001-05,610510,7116
2001-05,610520,32781
2001-05,610711,613
2001-05,610910,3402519
2001-05,610990,46754
2001-05,611090,20095
2001-05,620342,44100
2001-05,620520,46254
2001-05,630533,128773
2001-05,640399,13569
2001-05,640411,26578
2001-05,940380,500
2001-05,960621,43413
2001-05,960622,5270
2001-05,960629,2894
2001-06,30239,162788
2001-06,30263,21710
2001-06,30269,210221
2001-06,30349,161376
2001-06,30379,14238
2001-06,30490,2875
2001-06,30611,1350966
2001-06,30613,2658992
2001-06,50610,8300
2001-06,70200,4416
2001-06,70990,5184
2001-06,80119,160
2001-06,80132,1592939
2001-06,80300,415909
2001-06,80430,800
2001-06,80440,880
2001-06,80450,1850
2001-06,80530,24000
2001-06,80610,15376
2001-06,80711,840
2001-06,80719,30295
2001-06,152110,291699
2001-06,170410,108344
2001-06,170490,708112
2001-06,200600,653
2001-06,200980,124974
2001-06,230990,4150
2001-06,250100,394825
2001-06,251612,96308
2001-06,261590,248912
2001-06,392640,858
2001-06,410422,192457
2001-06,520812,287311
2001-06,520932,7739
2001-06,560721,269264
2001-06,610343,5
2001-06,610510,147083
2001-06,610520,41280
2001-06,610610,418
2001-06,610910,1926366
2001-06,610990,46754
2001-06,620342,26334
2001-06,620520,25927
2001-06,630533,203588
2001-06,640411,12092
2001-06,901580,3500
2001-06,960621,10722
2001-06,960622,871
2001-06,960629,2875
2001-07,30239,150710
2001-07,30269,220270
2001-07,30490,2213
2001-07,30611,367882
2001-07,30613,2290231
2001-07,50690,9500
2001-07,50790,4500
2001-07,51000,4425
2001-07,51199,5100
2001-07,70930,5271
2001-07,70960,3200
2001-07,70990,3586
2001-07,80132,1610875
2001-07,80300,618833
2001-07,80430,996
2001-07,80440,320
2001-07,80450,875
2001-07,80530,23000
2001-07,80610,12544
2001-07,80711,1260
2001-07,80719,29718
2001-07,152110,441552
2001-07,170410,578209
2001-07,170490,803118
2001-07,200819,20514
2001-07,200980,106820
2001-07,250100,687638
2001-07,251611,72086
2001-07,261590,536100
2001-07,261790,9610
2001-07,392321,100
2001-07,410422,35741
2001-07,482319,600
2001-07,520812,59828
2001-07,520922,43603
2001-07,520932,14290
2001-07,560721,11989
2001-07,610510,78497
2001-07,610910,2519611
2001-07,620520,29313
2001-07,630533,118026
2001-07,640319,2565
2001-07,640411,8784
2001-07,640590,796
2001-07,841989,1609
2001-07,960621,6242
2001-08,30239,84945
2001-08,30269,200745
2001-08,30611,446476
2001-08,30613,2944937
2001-08,50690,16700
2001-08,70200,743
2001-08,70960,5088
2001-08,70990,9053
2001-08,80119,160
2001-08,80132,1903320
2001-08,80300,572501
2001-08,80430,14294
2001-08,80440,320
2001-08,80450,16838
2001-08,80530,12000
2001-08,80610,61496
2001-08,80711,21787
2001-08,80719,886582
2001-08,80720,10692
2001-08,130219,70539
2001-08,152110,309492
2001-08,170410,448778
2001-08,170490,884947
2001-08,200980,143688
2001-08,250100,616772
2001-08,251612,109249
2001-08,261590,65300
2001-08,410422,315487
2001-08,410431,7961
2001-08,520812,836119
2001-08,520921,847
2001-08,520922,3262
2001-08,520931,3869
2001-08,520932,19498
2001-08,530890,27611
2001-08,540771,14079
2001-08,560729,18355
2001-08,610510,308803
2001-08,610520,4098
2001-08,610910,2435393
2001-08,610990,93508
2001-08,620342,26139
2001-08,620520,151026
2001-08,630533,62524
2001-08,821000,6210
2001-08,960621,9684
2001-08,960622,3072
2001-08,960629,4530
2001-09,30239,219950
2001-09,30269,102026
2001-09,30349,75878
2001-09,30490,1102
2001-09,30611,355550
2001-09,30613,2400488
2001-09,50690,8900
2001-09,50790,10000
2001-09,51199,16020
2001-09,70990,7904
2001-09,80119,120
2001-09,80132,798000
2001-09,80300,544559
2001-09,80430,11074
2001-09,80440,480
2001-09,80450,188410
2001-09,80530,24000
2001-09,80610,29586
2001-09,80711,59718
2001-09,80719,2603244
2001-09,80720,25020
2001-09,152110,285251
2001-09,170199,1350000
2001-09,170410,451008
2001-09,170490,630694
2001-09,200980,24287
2001-09,250100,649130
2001-09,261590,100000
2001-09,410422,155094
2001-09,410431,16066
2001-09,520812,246039
2001-09,530890,27611
2001-09,610510,236329
2001-09,610520,31572
2001-09,610910,1487767
2001-09,620342,30079
2001-09,620520,144204
2001-09,620530,29415
2001-09,630532,33310
2001-09,630533,32575
2001-09,711620,2872
2001-09,711790,2088
2001-09,960621,26781
2001-09,960629,7640
2001-10,30239,226636
2001-10,30269,249490
2001-10,30611,211058
2001-10,30613,3092312
2001-10,50300,2000
2001-10,51199,20570
2001-10,70990,23115
2001-10,80132,2338768
2001-10,80300,628546
2001-10,80430,21702
2001-10,80440,320
2001-10,80450,423040
2001-10,80530,24000
2001-10,80610,25584
2001-10,80711,111773
2001-10,80719,3368714
2001-10,80720,31699
2001-10,152110,234260
2001-10,170199,4533750
2001-10,170410,298228
2001-10,170490,721614
2001-10,200819,21036
2001-10,200980,91732
2001-10,250100,425891
2001-10,410422,279163
2001-10,520812,415251
2001-10,560729,29360
2001-10,560890,500
2001-10,610510,107587
2001-10,610711,1089
2001-10,610910,1594864
