Ano,Mês,UF do Produto,Países,Bloco Econômico,Via,URF,Código NCM,Descrição NCM,Código SH6,Descrição SH6,Código SH4,Descrição SH4,Código SH2,Descrição SH2,Código Seção,Descrição Seção,Unidade estatística,Valor US$ FOB,Quilograma Líquido,Quantidade Estatística
2024,10. Outubro,Rio Grande do Norte,Porto Rico,América Central e Caribe,MARITIMA,0517800 - ALF - SALVADOR,17049020,"Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes, sem cacau",170490,"Outros produtos de confeitaria, sem cacau",1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),17,Açúcares e produtos de confeitaria,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,44365,24389,24389
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0317901 - IRF - AEROPORTO INTERNACIONAL PINTO MARTINS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,47781,43214,43214
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,44549,40095,40095
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0517801 - IRF - AEROPORTO INTERNACIONAL DE SALVADOR,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,209550,188001,188001
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,1366,1337,1337
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,247665,217904,217904
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,144850,136441,136441
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,MARITIMA,0420154 - IRF NATAL,21069090,Outras preparações alimentícias,210690,Outras preparações alimentícias,2106,Preparações alimentícias não especificadas nem compreendidas noutras posições,21,Preparações alimentícias diversas,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,18409,7405,7405
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,MARITIMA,0420154 - IRF NATAL,22019000,"Outras águas, não adicionadas de açúcar ou de outros edulcorantes nem aromatizadas; gelo e neve",220190,"Outras águas, não adicionadas de açúcar nem aromatizadas; gelo e neve",2201,"Águas, incluídas as águas minerais, naturais ou artificiais, e as águas gaseificadas, não adicionadas de açúcar ou de outros edulcorantes nem aromatizadas; gelo e neve",22,"Bebidas, líquidos alcoólicos e vinagres",IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",LITRO,120,336,336
2024,10. Outubro,Rio Grande do Norte,Portugal,Europa,MARITIMA,0420154 - IRF NATAL,27101911,Querosenes de aviação,271019,"Outros óleos de petróleo ou de minerais betuminosos e preparações, exceto desperdícios",2710,"Óleos de petróleo ou de minerais betuminosos, exceto óleos brutos; preparações não especificadas nem compreendidas noutras posições, contendo, em peso, 70 % ou mais de óleos de petróleo ou de minerais betuminosos, os quais devem constituir o seu elemento",27,"Combustíveis minerais, óleos minerais e produtos da sua destilação; matérias betuminosas; ceras minerais",V,Produtos minerais,METRO CUBICO,201961,243691,307
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,AEREA,0317901 - IRF - AEROPORTO INTERNACIONAL PINTO MARTINS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,108389,87182,87182
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,AEREA,0717700 - AEROPORTO INTERNACIONAL DO RIO DE JANEIRO,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,16020,14400,14400
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,52741,50176,50176
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8055000,"Limões (Citrus limon, Citrus limonum) e limas (Citrus aurantifolia, Citrus latifolia), frescos ou secos",80550,"Limões e limas, frescos ou secos",805,"Citrinos, frescos ou secos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,60,92,92
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,2575182,4626818,4626818
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0317900 - ALF - FORTALEZA,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,3123538,4430453,4430453
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0420154 - IRF NATAL,8071100,Melancias frescas,80711,Melancias frescas,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,230470,320213,320213
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0420154 - IRF NATAL,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,58266,67405,67405
2024,10. Outubro,Rio Grande do Norte,Reino Unido,Europa,MARITIMA,0517800 - ALF - SALVADOR,8071900,Melões frescos,80719,Melões frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,24230,39508,39508
2024,10. Outubro,Rio Grande do Norte,República Dominicana,América Central e Caribe,MARITIMA,0420154 - IRF NATAL,25010011,"Sal marinho, a granel, sem agregados",250100,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",2501,"Sal (incluídos o sal de mesa e o sal desnaturado) e cloreto de sódio puro, mesmo em solução aquosa ou adicionados de agentes antiaglomerantes",25,"Sal; enxofre; terras e pedras; gesso, cal e cimento",V,Produtos minerais,QUILOGRAMA LIQUIDO,150000,7500000,7500000
2024,10. Outubro,Rio Grande do Norte,República Dominicana,América Central e Caribe,MARITIMA,0717600 - PORTO DO RIO DE JANEIRO,17049020,"Caramelos, confeitos, dropes, pastilhas, e produtos semelhantes, sem cacau",170490,"Outros produtos de confeitaria, sem cacau",1704,Produtos de confeitaria sem cacau (incluído o chocolate branco),17,Açúcares e produtos de confeitaria,IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,33335,20572,20572
2024,10. Outubro,Rio Grande do Norte,Singapura,Ásia (Exclusive Oriente Médio),AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,71039900,"Outras pedras preciosas (exceto diamantes) ou semipreciosas, trabalhadas de outro modo",710399,"Outras pedras preciosas ou semipreciosas, trabalhadas de outro modo",7103,"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran",71,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",XIV,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas",QUILATE,300,0,2
2024,10. Outubro,Rio Grande do Norte,Singapura,Ásia (Exclusive Oriente Médio),MARITIMA,0317900 - ALF - FORTALEZA,3061110,"Lagostas (Palinurus spp., Panulirus spp., Jasus spp.) inteiras, congeladas",30611,Lagostas congeladas,306,"Crustáceos, mesmo sem casca, vivos, frescos, refrigerados, congelados, secos, salgados ou em salmoura; crustáceos com casca, cozidos em água ou vapor, mesmo refrigerados, congelados, secos, salgados ou em salmoura; farinhas, pó e pellets de crustáceos, pr",3,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",I,Animais vivos e produtos do reino animal,QUILOGRAMA LIQUIDO,36190,1880,1880
2024,10. Outubro,Rio Grande do Norte,Sri Lanka,Ásia (Exclusive Oriente Médio),MARITIMA,0317900 - ALF - FORTALEZA,52092200,"Tecidos de algodão que contenham pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2, branqueados, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",520922,"Tecido de algodão branqueado, em ponto sarjado, contendo => 85% em peso de algodão, com peso > 200 g/m2",5209,"Tecidos de algodão, contendo pelo menos 85 %, em peso, de algodão, com peso superior a 200 g/m2",52,Algodão,XI,Matérias têxteis e suas obras,QUILOGRAMA LIQUIDO,114576,23581,23581
2024,10. Outubro,Rio Grande do Norte,Suíça,Europa,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,20079990,"Doces, pures e pastas, de outras frutas",200799,"Geleias, doces, purês e marmelades, de outras frutas",2007,"Doces, geleias, marmelades, purés e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes",20,"Preparações de produtos hortícolas, de frutas ou de outras partes de plantas",IV,"Produtos das indútrias alimentares; Bebidas, líquidos alcoólicos e vinagres; Tabaco e seus sucedâneos manufaturados",QUILOGRAMA LIQUIDO,2773,300,300
2024,10. Outubro,Rio Grande do Norte,Suíça,Europa,AEREA,0417901 - IRF - AEROPORTO INTERNACIONAL DOS GUARARAPES,39219019,"Outras chapas estratificadas, reforçadas ou com suporte",392190,"Outras chapas, folhas, películas, tiras, lâminas, de plásticos",3921,"Outras chapas, folhas, películas, tiras e lâminas, de plástico",39,Plásticos e suas obras,VII,Plásticos e suas obras; Borracha e suas obras,QUILOGRAMA LIQUIDO,402,98,98
2024,10. Outubro,Rio Grande do Norte,Suíça,Europa,AEREA,0817600 - AEROPORTO INTERNACIONAL DE SAO PAULO/GUARULHOS,8072000,Mamões (papaias) frescos,80720,Mamões (papaias) frescos,807,"Melões, melancias e papaias (mamões), frescos",8,Frutas; cascas de frutos cítricos e de melões,II,Produtos do reino vegetal,QUILOGRAMA LIQUIDO,1766,1350,1350
2024,10. Outubro,Rio Grande do Norte,Suíça,Europa,AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,90213190,Outras próteses articulares,902131,Próteses articulares,9021,"Artigos e aparelhos ortopédicos, incluídas as cintas e fundas médico-cirúrgicas e as muletas; talas, goteiras e outros artigos e aparelhos para fracturas; artigos e aparelhos de prótese; aparelhos para facilitar a audição dos surdos e outros aparelhos par",90,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",XVIII,"Instrumentos e aparelhos de ótica, fotografia ou cinematografia, medida, controle ou de precisão; Instrumentos e aparelhos médico-cirúrgicos; Relógios e aparelhos semelhantes; Instrumentos musicais; Suas partes e acessórios",QUILOGRAMA LIQUIDO,110,0,0
2024,10. Outubro,Rio Grande do Norte,Tailândia,Ásia (Exclusive Oriente Médio),AEREA,0817700 - AEROPORTO INTERNACIONAL DE VIRACOPOS,71039900,"Outras pedras preciosas (exceto diamantes) ou semipreciosas, trabalhadas de outro modo",710399,"Outras pedras preciosas ou semipreciosas, trabalhadas de outro modo",7103,"Pedras preciosas (exceto diamantes) ou semipreciosas, mesmo trabalhadas ou combinadas, mas não enfiadas, nem montadas, nem engastadas; pedras preciosas (exceto diamantes) ou semipreciosas, não combinadas, enfiadas temporariamente para facilidade de tran",71,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos (plaquê), e suas obras; bijuterias; moedas",XIV,"Pérolas naturais ou cultivadas, pedras preciosas ou semipreciosas e semelhantes, metais preciosos, metais folheados ou chapeados de metais preciosos, e suas obras; Bijuteria; Moedas",QUILATE,99650,0,620
